"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2189","get started link","chromium","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
"","1903","has title","chromium","2026-07-21","passed","2026-07-21","","example.spec.ts","",""
