"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23912","creating basic cbp","chromium","2026-07-23","passed","2026-07-23","","cbp-editor\basic.cbpeditor.spec.ts","",""
"","14007","Authenticate User","setup","2026-07-23","passed","2026-07-23","","auth.setup.ts","",""
