"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65414","creating basic cbp","chromium","2026-07-28","passed","2026-07-28","","cbp-editor\testing.spec.ts","",""
"","13647","Authenticate User","setup","2026-07-28","passed","2026-07-28","","auth.setup.ts","",""
