"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17149","Verify user can login with valid credentials","auth-tests","2026-07-22","passed","2026-07-22","Authentication Module","auth.spec.ts","",""
"","16337","Verify user logout successfully","auth-tests","2026-07-22","passed","2026-07-22","Authentication Module","auth.spec.ts","",""
