"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14615","Authenticate User","setup","2026-07-23","passed","2026-07-23","","auth.setup.ts","",""
"","71846","creating basic cbp","chromium","2026-07-23","failed","2026-07-23","","cbp-editor\basic.cbpeditor.spec.ts","",""
